codigo_bo,narrativa_original,contexto_completo,relatorio_ia
15216,recebi 2 boletos valor total r 372802 cartório 4  tabeliontao notas protestos titulos cuiaba  apresentante pgf  procuradoria geral federal   sacador inmetro sgi  sei refere cobrança  nenhuma empresa precise serviços inmetro fazendo bo proteger quaisquer problemas futuro  reconheço cobranças préregistro protocolo nº ,CODIGO: 15216 | NATUREZA: OUTRAS FRAUDES | DATA: 2024-01-09 15:23:00.000 | HORA: 1970-01-01 15:23:00 | LOCAL: CUIABA/DUQUE DE CAXIAS | TIPO LOCAL: NAO ESPECIFICADO | NARRATIVA: recebi 2 boletos valor total r 372802 cartório 4  tabeliontao notas protestos titulos cuiaba  apresentante pgf  procuradoria geral federal   sacador inmetro sgi  sei refere cobrança  nenhuma empresa precise serviços inmetro fazendo bo proteger quaisquer problemas futuro  reconheço cobranças préregistro protocolo nº ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-09 15:23:00.000  
**HORA INICIAL DOS FATOS:** 1970-01-01 15:23:00  
**LOCAL:** CUIABA/DUQUE DE CAXIAS  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relator informa ter recebido 2 boletos com valor total de R$ 372.802, envolvendo cartório, tabeliontao, protestos e títulos em Cuiabá. A narrativa menciona a apresentação de documentos relacionados à Procuradoria Geral Federal (PGF), Inmetro e outros órgãos, com referência a cobranças pré-registradas e um protocolo nº. A atividade é associada a problemas futuros e a proteção de possíveis irregularidades. O relato apresenta termos técnicos e referências a processos legais, mas não fornece detalhes claros sobre a natureza exata da fraude."
4710,dia   após  manhã  declarante vítima estelionato neste município  afirmando ter recebido ligação aparelho celular  65  8136 pessoa passava representante banco brasil  acredita ligação feita homem durante contato disse havia sido realizada compra suspeita cartão crédito declarante aeroporto  contudo  recorda valor  naquela primeira ligação declarante disse suposto representante banco aeroporto  esclarecendo residência  acompanhando trabalho diarista  99685   conversa período manhã encerrada suposto representante banco brasil  disse iria entrar contato posteriormente  período tarde  passar novas informações sobre caso  período tarde local trabalho novamente recebeu ligação suposto representante banco  disse precisariam recolher chip cartão declarante periciado  solicitado declarante recortar chip  pois pessoa iria buscálo levar polícia suposta perícia  declarante acreditou realmente poderia ter ocorrido alguma fragilidade segurança cartão recortou chip  dia  ainda período tarde  pessoa local trabalho  tratandose promotoria justiça cuiabá  recolher chip cartão supostamente periciado  recorda pessoa buscou chip veículo prisma  cor preta  recorda placa  tal pessoa tratava homem branco  aparentemente meia idade  momento havia percebido caíndo golpe  pois ocupado atividades profissionais  contudo  período noite resolveu ligar banco brasil  informou havia acontecido comunicado ocorrido nenhuma tentativa compra cartão período manhã aeroporto  contudo  informado haviam    cento oitenta mil reais  cartão  tal compra havia sido negada sistema segurança banco brasil  tomar conhecimento fato declarante contestou tal compra perante  contudo  posteriormente informado contestação havia sido negada  pois afirmaram tentativa compra realizada forma presencial uso cartão senha  presente data  declarante verificou outras tentativas compras estelionatários  inclusive tentativa compra valor 1  cento cinquenta mil reais   apresentando mensagens banco brasil dizendo compra valor r   cento ointenta mil  recobrada próxima fatura  compra valor r 1800 reais  parcelada 08 vezes r 225 quinhentos reais  conta fatura mês agosto  compra realizada dia 10072024 h58min  conforme mensagens sms banco  contudo  contato banco ocorreu antes horário realizada compra  apresentando nesta ocasião diversas mensagens aplicativo whatsapp enviadas banco brasil confirmando contato 04  código 116957  volta 1940  protocolo ligação banco registrado sob  declarante afirma nenhum momento passou senha eventuais estelionatários  bem acessou nenhum link estanho possa ter sido enviado uso senha  delarante compartilha senha ninguém  afirmando nenhum funcionário familiar sabia senha pessoal cartão crédi,CODIGO: 4710 | NATUREZA: ESTELIONATO | DATA: 2024-07-10 00:00:00.000 | HORA: 1970-01-01 12:00:00 | LOCAL: CUIABA/PREJUDICADO | TIPO LOCAL: OUTRO | NARRATIVA: dia   após  manhã  declarante vítima estelionato neste município  afirmando ter recebido ligação aparelho celular  65  8136 pessoa passava representante banco brasil  acredita ligação feita homem durante contato disse havia sido realizada compra suspeita cartão crédito declarante aeroporto  contudo  recorda valor  naquela primeira ligação declarante disse suposto representante banco aeroporto  esclarecendo residência  acompanhando trabalho diarista  99685   conversa período manhã encerrada suposto representante banco brasil  disse iria entrar contato posteriormente  período tarde  passar novas informações sobre caso  período tarde local trabalho novamente recebeu ligação suposto representante banco  disse precisariam recolher chip cartão declarante periciado  solicitado declarante recortar chip  pois pessoa iria buscálo levar polícia suposta perícia  declarante acreditou realmente poderia ter ocorrido alguma fragilidade segurança cartão recortou chip  dia  ainda período tarde  pessoa local trabalho  tratandose promotoria justiça cuiabá  recolher chip cartão supostamente periciado  recorda pessoa buscou chip veículo prisma  cor preta  recorda placa  tal pessoa tratava homem branco  aparentemente meia idade  momento havia percebido caíndo golpe  pois ocupado atividades profissionais  contudo  período noite resolveu ligar banco brasil  informou havia acontecido comunicado ocorrido nenhuma tentativa compra cartão período manhã aeroporto  contudo  informado haviam    cento oitenta mil reais  cartão  tal compra havia sido negada sistema segurança banco brasil  tomar conhecimento fato declarante contestou tal compra perante  contudo  posteriormente informado contestação havia sido negada  pois afirmaram tentativa compra realizada forma presencial uso cartão senha  presente data  declarante verificou outras tentativas compras estelionatários  inclusive tentativa compra valor 1  cento cinquenta mil reais   apresentando mensagens banco brasil dizendo compra valor r   cento ointenta mil  recobrada próxima fatura  compra valor r 1800 reais  parcelada 08 vezes r 225 quinhentos reais  conta fatura mês agosto  compra realizada dia 10072024 h58min  conforme mensagens sms banco  contudo  contato banco ocorreu antes horário realizada compra  apresentando nesta ocasião diversas mensagens aplicativo whatsapp enviadas banco brasil confirmando contato 04  código 116957  volta 1940  protocolo ligação banco registrado sob  declarante afirma nenhum momento passou senha eventuais estelionatários  bem acessou nenhum link estanho possa ter sido enviado uso senha  delarante compartilha senha ninguém  afirmando nenhum funcionário familiar sabia senha pessoal cartão crédi,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-07-10  
**HORA INICIAL DOS FATOS:** 1970-01-01 12:00:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O declarante, vítima de estelionato, relatou ter recebido ligação de pessoa alegando ser representante do Banco Brasil, informando que havia sido realizada compra suspeita de cartão de crédito em aeroporto. Durante o contato, foi solicitado que o declarante recortasse o chip do cartão, acreditando em uma perícia de segurança. Posteriormente, foi contactado novamente por pessoa em veículo prisma preto, que afirmou recolher o chip. Após verificar com o Banco Brasil, constatou-se que a compra havia sido negada pelo sistema, e que tentativas de estelionato, incluindo valores de R$ 180.000,00 e R$ 225.000,00, foram registradas. O declarante afirma não ter fornecido senha, não ter acessado links e não ter cedido informações pessoais, evitando assim o golpe."
11064, fato recebeu ligação numero   identificando primo esposo comunicante  contou vindo campo verde direção veículo havia quebrado precisava parar oficina mecanica  porém celular internet portanto conseguiria realizar transferência via pix mecanico  seguida recebeu mensagem mecanico   informando pix transferência  comunicante afirma transferiu r 300 beneficiário  matheus cavalcante nery após realizar transferência suposto mecanico parou responder mensagens  tirou foto perfil whatsapp  comunicante afirma entrou contato primo confirmou havia ligado tratava confeccionar boletim ocorrência            relatar ,CODIGO: 11064 | NATUREZA: OUTRAS FRAUDES | DATA: 2024-08-26 00:00:00.000 | HORA: 1970-01-01 09:00:00 | LOCAL: CUIABA/PREJUDICADO | TIPO LOCAL: INTERNET | NARRATIVA:  fato recebeu ligação numero   identificando primo esposo comunicante  contou vindo campo verde direção veículo havia quebrado precisava parar oficina mecanica  porém celular internet portanto conseguiria realizar transferência via pix mecanico  seguida recebeu mensagem mecanico   informando pix transferência  comunicante afirma transferiu r 300 beneficiário  matheus cavalcante nery após realizar transferência suposto mecanico parou responder mensagens  tirou foto perfil whatsapp  comunicante afirma entrou contato primo confirmou havia ligado tratava confeccionar boletim ocorrência            relatar ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-26  
**HORA INICIAL DOS FATOS:** 1970-01-01 09:00:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante recebeu uma ligação de um número que identificou-se como primo/esposo, informando que estava vindo de Campo Verde, direção a um veículo quebrado, necessitando parar em uma oficina mecânica. O comunicante afirma que, por estar sem celular e internet, não conseguiria realizar a transferência via PIX, mas foi contactado por um ""mecânico"" que solicitou a transferência de R$ 300 para o beneficiário Matheus Cavalcante Nery. Após a transferência, o suposto mecanico deixou de responder mensagens, o comunicante tirou foto do perfil do WhatsApp e entrou em contato com o primo para confirmar a ligação e relatar o fato."
5431,dia 10044  compareci empresa cdl  onde deparei meio extrato consulta bancaria  nome protestado spc  serasa  spc boa vista empresa chamada banco safra  onde mesma conheço nunca contato mesma  o protesto feito data 03062022 valor 64868  hoje volta 0800 horas entrando contato co tal banco safra supracitado  informou fato existe protesto fato vinculo banco  então atendente anucia nome jovana  horario atendimento 1134 protocolo  solicitou fazendo bo encaminhando telefone  protesto prejudicando pois emprestimo fco sair sera reprovado motivo protesto ,CODIGO: 5431 | NATUREZA: OUTRAS FRAUDES | DATA: 2024-04-11 08:00:00.000 | HORA: 1970-01-01 08:00:00 | LOCAL: CUIABA/CPA 4 | TIPO LOCAL: A BANCO | NARRATIVA: dia 10044  compareci empresa cdl  onde deparei meio extrato consulta bancaria  nome protestado spc  serasa  spc boa vista empresa chamada banco safra  onde mesma conheço nunca contato mesma  o protesto feito data 03062022 valor 64868  hoje volta 0800 horas entrando contato co tal banco safra supracitado  informou fato existe protesto fato vinculo banco  então atendente anucia nome jovana  horario atendimento 1134 protocolo  solicitou fazendo bo encaminhando telefone  protesto prejudicando pois emprestimo fco sair sera reprovado motivo protesto ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-04-10  
**HORA INICIAL DOS FATOS:** 08:00  
**LOCAL:** CUIABA/CPA 4  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O relator compareceu à empresa CDL no dia 10/04/2024 e constatou a existência de um extrato bancário com nome protestado nas instituições SPc, Serasa e Boa Vista. O protesto foi realizado pela empresa Banco Safra, com data de 03/06/2022, valor de R$ 64.868,00. No dia 11/04/2024, às 08:00, o relator entrou em contato com o Banco Safra, sendo atendido pela operadora Jovana. Foi informado que o protesto afeta o empréstimo solicitado, pois o fato vincula o cliente ao banco, resultando na reprovação do crédito. O protocolo foi solicitado, e o atendimento foi realizado às 11:34."
13926,vi anuncio fogão 04 bocas atlas  valor 460 market place facebook  pagina responsavel thalita rafaela  anuncia sendo prima dono empresa  distribuidora moveis eletrodomesticos   ideal moveis   cnpj  055344 0001  mesma passou numero contato  65 99945523 ideal moveis  mesmos aplicativo catalogo encaminhou tres chaves pix pagamento  duas derão falha finalizada seguinte destinatário  conta 8 pix aleatória   0bccdd5f3c30481f88a07ae077b1edc8   conversas comprovante transação  ligo bloqueada     boletim validado protocolo 7 ,CODIGO: 13926 | NATUREZA: OUTRAS FRAUDES | DATA: 2024-08-12 17:40:00.000 | HORA: 1970-01-01 17:40:00 | LOCAL: CUIABA/VILA ROSA | TIPO LOCAL: INTERNET | NARRATIVA: vi anuncio fogão 04 bocas atlas  valor 460 market place facebook  pagina responsavel thalita rafaela  anuncia sendo prima dono empresa  distribuidora moveis eletrodomesticos   ideal moveis   cnpj  055344 0001  mesma passou numero contato  65 99945523 ideal moveis  mesmos aplicativo catalogo encaminhou tres chaves pix pagamento  duas derão falha finalizada seguinte destinatário  conta 8 pix aleatória   0bccdd5f3c30481f88a07ae077b1edc8   conversas comprovante transação  ligo bloqueada     boletim validado protocolo 7 ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-12  
**HORA INICIAL DOS FATOS:** 1970-01-01 17:40:00  
**LOCAL:** CUIABA/VILA ROSA  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O autor relatou ter sido vítima de fraude via internet, após contato com anúncio de fogão 04 bocas Atlas no Marketplace Facebook, publicado por ""Thalita Rafaela"", que se declarou prima e proprietária da empresa ""Ideal Moveis"" (CNPJ: 055344 0001). A suposta empresa encaminhou três chaves PIX para pagamento, duas das quais falharam, e a terceira foi destinada a conta PIX aleatória (0bccdd5f3c30481f88a07ae077b1edc8). O destinatário informou que a conta foi bloqueada após a transação. O boletim de ocorrência foi validado com protocolo 7."
12131,analisando compra curso online perícias médicas vários dias  recebia propaganda através canais oficiais curso via whatsapp email  comprar curso hoje  porém perceber acessei link matricula através canal falso  identico oficial  criado whatsapp ontem hoje efetuei pix valor r 6000 conta fraudulenta  notei golpe após pagamento pois checar email retorno  conferindo grupo whatsapp link utilizado  vi criado membro grupo oficial aplicar golpe pessoas grupo oficial ,CODIGO: 12131 | NATUREZA: ESTELIONATO | DATA: 2024-04-30 07:30:00.000 | HORA: 1970-01-01 07:30:00 | LOCAL: CUIABA/CONSIL | TIPO LOCAL: INTERNET | NARRATIVA: analisando compra curso online perícias médicas vários dias  recebia propaganda através canais oficiais curso via whatsapp email  comprar curso hoje  porém perceber acessei link matricula através canal falso  identico oficial  criado whatsapp ontem hoje efetuei pix valor r 6000 conta fraudulenta  notei golpe após pagamento pois checar email retorno  conferindo grupo whatsapp link utilizado  vi criado membro grupo oficial aplicar golpe pessoas grupo oficial ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-04-30  
**HORA INICIAL DOS FATOS:** 07:30:00  
**LOCAL:** CUIABA/CONSIL  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O autor da ocorrência informa ter recebido propaganda oficial por canais de WhatsApp e email sobre um curso online de perícias médicas. Após acessar um link de matrícula supostamente oficial, percebeu que o link era falso e criado recentemente. Efetivou pagamento de R$ 6.000,00 via PIX para uma conta fraudulenta. Após verificar o email de retorno e analisar o grupo WhatsApp, constatou que o link utilizado pertencia a um grupo não oficial, com membros falsos. O golpe foi aplicado a pessoas que acreditavam estar em um grupo oficial."
11530, informando avisado amigos familiares  usuario pessoal  mesma foto perfil aplicativo whatsapp  identificando passando comunicante   criminal comunicante ,CODIGO: 11530 | NATUREZA: FALSA IDENTIDADE | DATA: 2024-06-18 00:00:00.000 | HORA: 1970-01-01 08:45:00 | LOCAL: CUIABA/DUQUE DE CAXIAS | TIPO LOCAL: INTERNET | NARRATIVA:  informando avisado amigos familiares  usuario pessoal  mesma foto perfil aplicativo whatsapp  identificando passando comunicante   criminal comunicante ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-06-18  
**HORA INICIAL DOS FATOS:** 1970-01-01 08:45:00  
**LOCAL:** CUIABA/DUQUE DE CAXIAS  
**NATUREZA DA OCORRÊNCIA:** FALSA IDENTIDADE  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante relata que foi informado a amigos e familiares sobre uma atividade suspeita, envolvendo o uso de uma mesma foto de perfil no aplicativo WhatsApp para identificação. O caso menciona a passagem de informações entre usuários, com a identificação de um comunicante acusado de prática criminal. A ocorrência ocorreu no ambiente virtual (Internet) e apresenta características de falsificação de identidade."
1621,ciente comunicante acessaram conta corrente banco mercantil sabe conseguiram acessar  agencia 0421  conta  fizeram empréstimo  pix rs 90600  banco orientada fazer boletim  costa dementino cpf  851107  pagseguro sa ,CODIGO: 1621 | NATUREZA: ESTELIONATO | DATA: 2024-04-01 00:00:00.000 | HORA: 1970-01-01 14:00:00 | LOCAL: CUIABA/PREJUDICADO | TIPO LOCAL: OUTRO | NARRATIVA: ciente comunicante acessaram conta corrente banco mercantil sabe conseguiram acessar  agencia 0421  conta  fizeram empréstimo  pix rs 90600  banco orientada fazer boletim  costa dementino cpf  851107  pagseguro sa ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-04-01  
**HORA INICIAL DOS FATOS:** 14:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relato indica que fraudadores acessaram a conta corrente do Banco Mercantil, agência 0421, realizaram um empréstimo via PIX no valor de R$90.600,00. O banco foi orientado a realizar o boletim de ocorrência com o contato de Costa Dementino, CPF 851107, e PagSeguro SA."
14448,data 27112024 recebeu mensagem whatsapp antigo numero tesoureira sindicato jornalisata mt  informou irmao silvia calichio caminhao estrada banco ar logo seguida disse vitima fazeer pix sexta feira devolveria após ir banco  vitima fez transferenciam via pix valor r 73000  setecentos trinta  picpay  cpf     675691     suspeito apagou mensagem   seguida espera tomada devidas providências                 nada declarar ,CODIGO: 14448 | NATUREZA: ESTELIONATO | DATA: 2024-11-27 00:00:00.000 | HORA: 1970-01-01 21:28:00 | LOCAL: CUIABA/PREJUDICADO | TIPO LOCAL: INTERNET | NARRATIVA: data 27112024 recebeu mensagem whatsapp antigo numero tesoureira sindicato jornalisata mt  informou irmao silvia calichio caminhao estrada banco ar logo seguida disse vitima fazeer pix sexta feira devolveria após ir banco  vitima fez transferenciam via pix valor r 73000  setecentos trinta  picpay  cpf     675691     suspeito apagou mensagem   seguida espera tomada devidas providências                 nada declarar ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-27  
**HORA INICIAL DOS FATOS:** 1970-01-01 21:28:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima recebeu, em 27/11/2024, uma mensagem WhatsApp de um número antigo da tesoureira do sindicato jornalístico do MT. O suspeito informou sobre um irmão chamado Silvia Calichio, mencionando um caminhão na estrada e um banco. Posteriormente, solicitou que a vítima realizasse um transferência via Pix no dia sexta-feira, devolvendo R$ 730,00. A vítima efetuou o pagamento por meio do PicPay, utilizando o CPF 675691. O suspeito apagou as mensagens e aguardou as providências da vítima, sem declarar outros detalhes."
6428,  desde data fato  mantido contato suspeito  passa comprador interessado motocicleta placa  qcy9129  anunciada venda comunicante plataforma vendas informais olx  ocorre comunicante identificou estaria sendo vítima golpe falso intermediário decidiu registrar presente ocorrência  golpe identificado comunicante após suspeito afirmar realizado transferência  valor sido creditado conta          nada relatou            relatar ,CODIGO: 6428 | NATUREZA: OUTRAS FRAUDES | DATA: 2024-05-17 00:00:00.000 | HORA: 1970-01-01 00:00:00 | LOCAL: CUIABA/PREJUDICADO | TIPO LOCAL: INTERNET | NARRATIVA:   desde data fato  mantido contato suspeito  passa comprador interessado motocicleta placa  qcy9129  anunciada venda comunicante plataforma vendas informais olx  ocorre comunicante identificou estaria sendo vítima golpe falso intermediário decidiu registrar presente ocorrência  golpe identificado comunicante após suspeito afirmar realizado transferência  valor sido creditado conta          nada relatou            relatar ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-05-17 00:00:00.000  
**HORA INICIAL DOS FATOS:** 1970-01-01 00:00:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante manteve contato com um suspeito que simulava ser comprador interessado em motocicleta placa QCY9129, anunciada para venda na plataforma OLX. Após identificar-se como vítima de golpe envolvendo intermediário falso, o comunicante decidiu registrar a ocorrência. O golpe foi confirmado após o suspeito afirmar que havia realizado transferência e o valor foi creditado à conta, porém nada foi relatado pelo comunicante."
9431, comprou sempre empresa  basalto  brita  hoje fez  02  pedido pagou valor  r 258390  outro  r 2630   qrcode  favorecido  pagseguro internet pagamento sa cnpj 085617  0001   percebeu caído golpe  mandou comprovante empresa  basalto   constatou favorecido nao empresa vitima comprado  versão  nada declarar ,CODIGO: 9431 | NATUREZA: OUTRAS FRAUDES | DATA: 2024-03-05 00:00:00.000 | HORA: 1970-01-01 09:00:00 | LOCAL: CUIABA/CENTRO SUL | TIPO LOCAL: INTERNET | NARRATIVA:  comprou sempre empresa  basalto  brita  hoje fez  02  pedido pagou valor  r 258390  outro  r 2630   qrcode  favorecido  pagseguro internet pagamento sa cnpj 085617  0001   percebeu caído golpe  mandou comprovante empresa  basalto   constatou favorecido nao empresa vitima comprado  versão  nada declarar ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-03-05  
**HORA INICIAL DOS FATOS:** 1970-01-01 09:00:00  
**LOCAL:** CUIABA/CENTRO SUL  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
A vítima relatou que comprou produtos da empresa Basalto via internet, realizando dois pedidos, sendo pagos valores de R$ 258.390,00 e R$ 2.630,00. O pagamento foi feito por meio de QRCode via PagSeguro, com favorecido indicado como ""PagSeguro Internet Pagamento SA CNPJ 0856170001"". Posteriormente, a vítima percebeu que estava envolvida em um golpe, pois ao enviar comprovante à empresa Basalto, constatou que o favorecido não era a empresa, mas um terceiro. A vítima não declarou nenhuma perda ou danos."
438,irmão   telefone  63  3134  trabalho  banco santander  recebeu mensagem whatsapp particular numero     foto whatsapp pessoal  eu filho   seguinte mensagem   matheus  queria saber see 1 pix  pagar rapaz agora banco quer abrir aplicativo  enviados duas chaves pix fazer trnsferência      e  tambem     cleydiane marcela silva moreira  passou ligou imediatamente  informei solicitei nada poucos segundos depois  mãe   61  19802  reside brasília  mandou print  onde faziam pedido  através     onde ja vem nome inicio  janaina pessoal   seguinte mensagem   bom dia  vou deixar pessoal  antigo ficou trabalho   logo pediu transferisse pix valor r 135000 17hs  passou pix     fez ligou imediatamente dizendo telefone clonado  resumo  telefone entrando contato fraudador  estelionatario   65  99912 chaves pix fornecidas solicitando créditos  1  475440 2  matheus rodrigues pires 2706480 95169  cleydiane marcela silva moreira segue análises  possíveis anotações investigação  disposição caso precisem informações  atenciosamente  janaina amaral melo 086301 82628  nada relatou            relatar   protocolo  8 ,CODIGO: 438 | NATUREZA: ESTELIONATO | DATA: 2024-07-25 00:00:00.000 | HORA: 1970-01-01 11:24:00 | LOCAL: CUIABA/POPULAR | TIPO LOCAL: INTERNET | NARRATIVA: irmão   telefone  63  3134  trabalho  banco santander  recebeu mensagem whatsapp particular numero     foto whatsapp pessoal  eu filho   seguinte mensagem   matheus  queria saber see 1 pix  pagar rapaz agora banco quer abrir aplicativo  enviados duas chaves pix fazer trnsferência      e  tambem     cleydiane marcela silva moreira  passou ligou imediatamente  informei solicitei nada poucos segundos depois  mãe   61  19802  reside brasília  mandou print  onde faziam pedido  através     onde ja vem nome inicio  janaina pessoal   seguinte mensagem   bom dia  vou deixar pessoal  antigo ficou trabalho   logo pediu transferisse pix valor r 135000 17hs  passou pix     fez ligou imediatamente dizendo telefone clonado  resumo  telefone entrando contato fraudador  estelionatario   65  99912 chaves pix fornecidas solicitando créditos  1  475440 2  matheus rodrigues pires 2706480 95169  cleydiane marcela silva moreira segue análises  possíveis anotações investigação  disposição caso precisem informações  atenciosamente  janaina amaral melo 086301 82628  nada relatou            relatar   protocolo  8 ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-07-25  
**HORA INICIAL DOS FATOS:** 11:24  
**LOCAL:** CUIABA/POPULAR  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O relato refere-se a um caso de estelionato ocorrido via internet. O autor da ocorrência informa que seu irmão recebeu uma mensagem no WhatsApp de um número com foto pessoal, supostamente de ""Matheus"", solicitando o pagamento de R$ 135.000,00 via PIX. Foram fornecidas duas chaves PIX: 1 - 475440 e 2 - Matheus Rodrigues Pires (2706480 95169). Posteriormente, uma pessoa identificada como Cleydiane Marcela Silva Moreira ligou, solicitando que o irmão não realizasse a transferência. Em seguida, a mãe do autor, residente em Brasília, encaminhou um print da solicitação, informando que o pedido era feito através de um perfil chamado ""Janaina"". O fraudador, supostamente usando um telefone clonado, contactou o autor, alegando que o contato era falsificado. O autor relatou que nada foi realizado, mas forneceu informações sobre os PIX e o caso, com o protocolo 8."
